score;completeness;rescuebot_action;rescuebot_location;rafa_action;rafa_location;world_nr;tick_nr
15;0.375;MoveWest;(20, 8);;(22, 11);1;1929
15;0.375;MoveWest;(20, 8);;(22, 11);1;1930
15;0.375;MoveWest;(20, 8);MoveWest;(21, 11);1;1931
15;0.375;MoveWest;(20, 8);;(21, 11);1;1932
15;0.375;MoveWest;(20, 8);;(21, 11);1;1933
15;0.375;MoveWest;(20, 8);;(21, 11);1;1934
15;0.375;MoveWest;(19, 8);;(21, 11);1;1935
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1936
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1937
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1938
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1939
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1940
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1941
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1942
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1943
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1944
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1945
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1946
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1947
15;0.375;MoveNorthWest;(19, 8);;(21, 11);1;1948
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1949
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1950
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1951
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1952
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1953
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1954
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1955
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1956
15;0.375;MoveNorthWest;(18, 7);;(21, 11);1;1957
15;0.375;MoveNorthWest;(17, 6);;(21, 11);1;1958
15;0.375;MoveWest;(17, 6);;(21, 11);1;1959
15;0.375;MoveWest;(17, 6);;(21, 11);1;1960
15;0.375;MoveWest;(17, 6);;(21, 11);1;1961
15;0.375;MoveWest;(17, 6);;(21, 11);1;1962
15;0.375;MoveWest;(17, 6);;(21, 11);1;1963
15;0.375;MoveWest;(17, 6);;(21, 11);1;1964
15;0.375;MoveWest;(17, 6);;(21, 11);1;1965
15;0.375;MoveWest;(17, 6);;(21, 11);1;1966
15;0.375;MoveWest;(16, 6);;(21, 11);1;1967
15;0.375;MoveWest;(16, 6);;(21, 11);1;1968
15;0.375;MoveWest;(16, 6);;(21, 11);1;1969
15;0.375;MoveWest;(16, 6);;(21, 11);1;1970
15;0.375;MoveWest;(16, 6);;(21, 11);1;1971
15;0.375;MoveWest;(16, 6);;(21, 11);1;1972
15;0.375;MoveWest;(16, 6);;(21, 11);1;1973
15;0.375;MoveWest;(16, 6);;(21, 11);1;1974
15;0.375;MoveWest;(16, 6);;(21, 11);1;1975
15;0.375;MoveWest;(15, 6);;(21, 11);1;1976
15;0.375;MoveWest;(15, 6);;(21, 11);1;1977
15;0.375;MoveWest;(15, 6);;(21, 11);1;1978
15;0.375;MoveWest;(15, 6);;(21, 11);1;1979
15;0.375;MoveWest;(15, 6);;(21, 11);1;1980
15;0.375;MoveWest;(15, 6);;(21, 11);1;1981
15;0.375;MoveWest;(15, 6);;(21, 11);1;1982
15;0.375;MoveWest;(15, 6);;(21, 11);1;1983
15;0.375;MoveWest;(15, 6);;(21, 11);1;1984
15;0.375;MoveWest;(14, 6);;(21, 11);1;1985
15;0.375;MoveWest;(14, 6);;(21, 11);1;1986
15;0.375;MoveWest;(14, 6);;(21, 11);1;1987
15;0.375;MoveWest;(14, 6);;(21, 11);1;1988
15;0.375;MoveWest;(14, 6);;(21, 11);1;1989
15;0.375;MoveWest;(14, 6);;(21, 11);1;1990
15;0.375;MoveWest;(14, 6);;(21, 11);1;1991
15;0.375;MoveWest;(14, 6);;(21, 11);1;1992
15;0.375;MoveWest;(14, 6);;(21, 11);1;1993
15;0.375;MoveWest;(13, 6);;(21, 11);1;1994
15;0.375;MoveWest;(13, 6);;(21, 11);1;1995
15;0.375;MoveWest;(13, 6);;(21, 11);1;1996
15;0.375;MoveWest;(13, 6);;(21, 11);1;1997
15;0.375;MoveWest;(13, 6);;(21, 11);1;1998
15;0.375;MoveWest;(13, 6);;(21, 11);1;1999
15;0.375;MoveWest;(13, 6);;(21, 11);1;2000
15;0.375;MoveWest;(13, 6);;(21, 11);1;2001
15;0.375;MoveWest;(13, 6);;(21, 11);1;2002
15;0.375;MoveWest;(12, 6);;(21, 11);1;2003
15;0.375;MoveWest;(12, 6);;(21, 11);1;2004
15;0.375;MoveWest;(12, 6);;(21, 11);1;2005
15;0.375;MoveWest;(12, 6);;(21, 11);1;2006
15;0.375;MoveWest;(12, 6);;(21, 11);1;2007
15;0.375;MoveWest;(12, 6);;(21, 11);1;2008
15;0.375;MoveWest;(12, 6);;(21, 11);1;2009
15;0.375;MoveWest;(12, 6);;(21, 11);1;2010
15;0.375;MoveWest;(12, 6);;(21, 11);1;2011
15;0.375;MoveWest;(12, 6);;(21, 11);1;2012
15;0.375;MoveWest;(12, 6);;(21, 11);1;2013
15;0.375;MoveWest;(12, 6);;(21, 11);1;2014
15;0.375;MoveWest;(12, 6);;(21, 11);1;2015
15;0.375;MoveWest;(12, 6);;(21, 11);1;2016
15;0.375;MoveWest;(11, 6);;(21, 11);1;2017
15;0.375;MoveWest;(11, 6);;(21, 11);1;2018
15;0.375;MoveWest;(11, 6);;(21, 11);1;2019
15;0.375;MoveWest;(11, 6);;(21, 11);1;2020
15;0.375;MoveWest;(11, 6);;(21, 11);1;2021
15;0.375;MoveWest;(11, 6);;(21, 11);1;2022
15;0.375;MoveWest;(11, 6);;(21, 11);1;2023
15;0.375;MoveWest;(11, 6);;(21, 11);1;2024
15;0.375;MoveWest;(11, 6);;(21, 11);1;2025
15;0.375;MoveWest;(11, 6);;(21, 11);1;2026
15;0.375;MoveWest;(11, 6);;(21, 11);1;2027
15;0.375;MoveWest;(11, 6);;(21, 11);1;2028
15;0.375;MoveWest;(11, 6);;(21, 11);1;2029
15;0.375;MoveWest;(11, 6);;(21, 11);1;2030
15;0.375;MoveWest;(10, 6);;(21, 11);1;2031
15;0.375;MoveWest;(10, 6);;(21, 11);1;2032
15;0.375;MoveWest;(10, 6);;(21, 11);1;2033
15;0.375;MoveWest;(10, 6);;(21, 11);1;2034
15;0.375;MoveWest;(10, 6);;(21, 11);1;2035
15;0.375;MoveWest;(10, 6);;(21, 11);1;2036
15;0.375;MoveWest;(10, 6);;(21, 11);1;2037
15;0.375;MoveWest;(10, 6);;(21, 11);1;2038
15;0.375;MoveWest;(10, 6);;(21, 11);1;2039
15;0.375;MoveWest;(10, 6);;(21, 11);1;2040
15;0.375;MoveWest;(10, 6);;(21, 11);1;2041
15;0.375;MoveWest;(10, 6);;(21, 11);1;2042
15;0.375;MoveWest;(10, 6);;(21, 11);1;2043
15;0.375;MoveWest;(10, 6);;(21, 11);1;2044
15;0.375;MoveWest;(9, 6);;(21, 11);1;2045
15;0.375;MoveWest;(9, 6);;(21, 11);1;2046
15;0.375;MoveWest;(9, 6);;(21, 11);1;2047
15;0.375;MoveWest;(9, 6);;(21, 11);1;2048
15;0.375;MoveWest;(9, 6);;(21, 11);1;2049
15;0.375;MoveWest;(9, 6);;(21, 11);1;2050
15;0.375;MoveWest;(9, 6);;(21, 11);1;2051
15;0.375;MoveWest;(9, 6);;(21, 11);1;2052
15;0.375;MoveWest;(9, 6);;(21, 11);1;2053
15;0.375;MoveWest;(8, 6);;(21, 11);1;2054
15;0.375;MoveWest;(8, 6);;(21, 11);1;2055
15;0.375;MoveWest;(8, 6);;(21, 11);1;2056
15;0.375;MoveWest;(8, 6);;(21, 11);1;2057
15;0.375;MoveWest;(8, 6);;(21, 11);1;2058
15;0.375;MoveWest;(8, 6);;(21, 11);1;2059
15;0.375;MoveWest;(8, 6);;(21, 11);1;2060
15;0.375;MoveWest;(8, 6);;(21, 11);1;2061
15;0.375;MoveWest;(8, 6);;(21, 11);1;2062
15;0.375;MoveWest;(7, 6);;(21, 11);1;2063
15;0.375;MoveWest;(7, 6);;(21, 11);1;2064
15;0.375;MoveWest;(7, 6);;(21, 11);1;2065
15;0.375;MoveWest;(7, 6);;(21, 11);1;2066
15;0.375;MoveWest;(7, 6);;(21, 11);1;2067
15;0.375;MoveWest;(7, 6);;(21, 11);1;2068
15;0.375;MoveWest;(7, 6);;(21, 11);1;2069
15;0.375;MoveWest;(7, 6);;(21, 11);1;2070
15;0.375;MoveWest;(7, 6);;(21, 11);1;2071
15;0.375;MoveWest;(6, 6);;(21, 11);1;2072
15;0.375;MoveWest;(6, 6);;(21, 11);1;2073
15;0.375;MoveWest;(6, 6);;(21, 11);1;2074
